"","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2"
"588","5d55d43e25dd4c00174122dc","control_Dissimilar","34","DissimilarControl","Add","Remove"
"589","5d55d43e25dd4c00174122dc","control_MaxMatch","8","MaxMatch","crash","corrode"
"590","5d55d43e25dd4c00174122dc","test_ValenceMatch","0","ValenceMatchingOnly","rust","criticize"
"591","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","clean","embarrass"
"592","5d55d43e25dd4c00174122dc","control_MaxMismatch","0","MaxMismatch","adore","slaughter"
"593","5d55d43e25dd4c00174122dc","test_ConceptualMatch","0","ConceptualMatchingOnly","caress","crash"
"594","5d55d43e25dd4c00174122dc","control_Dissimilar","19","DissimilarControl","Open","Close"
"595","5d55d43e25dd4c00174122dc","control_Dissimilar","22","DissimilarControl","Arrive","Leave"
"596","5d55d43e25dd4c00174122dc","test_ValenceMatch","10","ValenceMatchingOnly","slash","despair"
"597","5d55d43e25dd4c00174122dc","control_Similar","74","SimilarControl","Help","Assist"
"598","5d55d43e25dd4c00174122dc","control_Similar","40","SimilarControl","End","Finish"
"599","5d55d43e25dd4c00174122dc","test_ConceptualMatch","0","ConceptualMatchingOnly","reassure","criticize"
"600","5d55d43e25dd4c00174122dc","control_Dissimilar","33","DissimilarControl","Push","Pull"
